ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
201203_s_at,24.9,A,0.753906
201204_s_at,283.3,P,0.005859
201205_at,121.7,A,0.129639
201206_s_at,253.5,P,0.046143
201207_at,695.5,P,0.023926
201208_s_at,34.9,A,0.72583
201209_at,2527.2,P,0.000244
201210_at,8105.5,P,0.000244
201211_s_at,1035.3,P,0.001221
201212_at,235,A,0.398926
201213_at,131.1,A,0.432373
201214_s_at,556.9,P,0.000244
201215_at,7.2,A,0.633789
201216_at,3147.9,P,0.000244
201217_x_at,25965.4,P,0.000244
201218_at,1803,P,0.000244
201219_at,485.7,P,0.01416
201220_x_at,3306.1,P,0.000244
201221_s_at,1471,P,0.00415
201222_s_at,750.6,P,0.000244
201223_s_at,610.1,P,0.001953
201224_s_at,445.7,A,0.095215
201225_s_at,2317.4,P,0.000244
201226_at,2098.1,P,0.000244
201227_s_at,1951,P,0.000244
201228_s_at,185.5,M,0.056152
201229_s_at,346.4,P,0.001953
201230_s_at,478.2,P,0.008057
201231_s_at,4459.3,P,0.000244
201232_s_at,845.9,P,0.000732
201233_at,392.2,P,0.000244
201234_at,809.3,M,0.056152
201235_s_at,470.1,P,0.046143
201236_s_at,2634.8,P,0.001953
201237_at,691.7,P,0.000732
201238_s_at,1580.2,P,0.000732
201239_s_at,2254,P,0.000244
201240_s_at,4534.7,P,0.000244
201241_at,796.4,P,0.000732
201242_s_at,39.2,A,0.080566
201243_s_at,29,A,0.780518
201244_s_at,1422.8,P,0.000732
201245_s_at,767.7,P,0.000244
201246_s_at,104.7,A,0.19458
201247_at,424.9,P,0.018555
201248_s_at,179.2,P,0.023926
201249_at,160.7,A,0.149658
201250_s_at,871.5,P,0.008057
